sample_id,subject_id,gesture_id,video_path,viewpoint,performer_handedness,background_id,num_frames,fps
U17_G09_V05,U17,G09,videos/User_17/Gesture_09/U17_G09_V05.mp4,allo,right,B03,165,58.79
U17_G09_V06,U17,G09,videos/User_17/Gesture_09/U17_G09_V06.mp4,allo,right,B03,181,58.86
U17_G09_V07,U17,G09,videos/User_17/Gesture_09/U17_G09_V07.mp4,allo,right,B16,153,58.92
U17_G09_V08,U17,G09,videos/User_17/Gesture_09/U17_G09_V08.mp4,allo,right,B16,180,58.8
U17_G09_V09,U17,G09,videos/User_17/Gesture_09/U17_G09_V09.mp4,allo,right,B16,156,58.56
U17_G09_V10,U17,G09,videos/User_17/Gesture_09/U17_G09_V10.mp4,allo,right,B16,160,58.5
U17_G09_V11,U17,G09,videos/User_17/Gesture_09/U17_G09_V11.mp4,allo,right,B16,158,58.55
U17_G09_V12,U17,G09,videos/User_17/Gesture_09/U17_G09_V12.mp4,allo,right,B16,160,58.56
U17_G10_V01,U17,G10,videos/User_17/Gesture_10/U17_G10_V01.mp4,allo,right,B03,133,58.32
U17_G10_V02,U17,G10,videos/User_17/Gesture_10/U17_G10_V02.mp4,allo,right,B03,177,58.74
U17_G10_V03,U17,G10,videos/User_17/Gesture_10/U17_G10_V03.mp4,allo,right,B03,141,58.07
U17_G10_V04,U17,G10,videos/User_17/Gesture_10/U17_G10_V04.mp4,allo,right,B03,141,58.29
U17_G10_V05,U17,G10,videos/User_17/Gesture_10/U17_G10_V05.mp4,allo,right,B03,186,58.68
U17_G10_V06,U17,G10,videos/User_17/Gesture_10/U17_G10_V06.mp4,allo,right,B03,159,58.21
U17_G10_V07,U17,G10,videos/User_17/Gesture_10/U17_G10_V07.mp4,allo,right,B03,138,58.38
U17_G10_V08,U17,G10,videos/User_17/Gesture_10/U17_G10_V08.mp4,allo,right,B03,144,58.48
U17_G10_V09,U17,G10,videos/User_17/Gesture_10/U17_G10_V09.mp4,allo,right,B16,157,58.68
U17_G10_V10,U17,G10,videos/User_17/Gesture_10/U17_G10_V10.mp4,allo,right,B16,86,58
U17_G10_V11,U17,G10,videos/User_17/Gesture_10/U17_G10_V11.mp4,allo,right,B16,123,58.3
U17_G10_V12,U17,G10,videos/User_17/Gesture_10/U17_G10_V12.mp4,allo,right,B16,172,58.87
U17_G10_V13,U17,G10,videos/User_17/Gesture_10/U17_G10_V13.mp4,allo,right,B16,178,58.91
U17_G10_V14,U17,G10,videos/User_17/Gesture_10/U17_G10_V14.mp4,allo,right,B16,154,58.53
U17_G10_V15,U17,G10,videos/User_17/Gesture_10/U17_G10_V15.mp4,allo,right,B16,171,58.52
U17_G10_V16,U17,G10,videos/User_17/Gesture_10/U17_G10_V16.mp4,allo,right,B16,180,59.07
U17_G10_V17,U17,G10,videos/User_17/Gesture_10/U17_G10_V17.mp4,allo,right,B16,125,58.27
U17_G11_V01,U17,G11,videos/User_17/Gesture_11/U17_G11_V01.mp4,allo,right,B03,114,57.79
U17_G11_V02,U17,G11,videos/User_17/Gesture_11/U17_G11_V02.mp4,allo,right,B03,135,58.58
U17_G11_V03,U17,G11,videos/User_17/Gesture_11/U17_G11_V03.mp4,allo,right,B03,127,58.17
U17_G11_V04,U17,G11,videos/User_17/Gesture_11/U17_G11_V04.mp4,allo,right,B03,134,58.41
U17_G11_V05,U17,G11,videos/User_17/Gesture_11/U17_G11_V05.mp4,allo,right,B03,146,57.95
U17_G11_V06,U17,G11,videos/User_17/Gesture_11/U17_G11_V06.mp4,allo,right,B03,154,58.85
U17_G11_V07,U17,G11,videos/User_17/Gesture_11/U17_G11_V07.mp4,allo,right,B03,149,58.58
U17_G11_V08,U17,G11,videos/User_17/Gesture_11/U17_G11_V08.mp4,allo,right,B16,158,58.84
U17_G11_V09,U17,G11,videos/User_17/Gesture_11/U17_G11_V09.mp4,allo,right,B16,121,58.29
U17_G11_V10,U17,G11,videos/User_17/Gesture_11/U17_G11_V10.mp4,allo,right,B16,157,58.64
U17_G11_V11,U17,G11,videos/User_17/Gesture_11/U17_G11_V11.mp4,allo,right,B16,164,58.55
U17_G11_V12,U17,G11,videos/User_17/Gesture_11/U17_G11_V12.mp4,allo,right,B16,138,58.67
U17_G11_V13,U17,G11,videos/User_17/Gesture_11/U17_G11_V13.mp4,allo,right,B16,183,58.63
U17_G11_V14,U17,G11,videos/User_17/Gesture_11/U17_G11_V14.mp4,allo,right,B16,159,58.11
U17_G12_V01,U17,G12,videos/User_17/Gesture_12/U17_G12_V01.mp4,allo,right,B03,155,58.52
U17_G12_V02,U17,G12,videos/User_17/Gesture_12/U17_G12_V02.mp4,allo,right,B03,153,58.43
U17_G12_V03,U17,G12,videos/User_17/Gesture_12/U17_G12_V03.mp4,allo,right,B03,148,58.2
U17_G12_V04,U17,G12,videos/User_17/Gesture_12/U17_G12_V04.mp4,allo,right,B03,149,58.45
U17_G12_V05,U17,G12,videos/User_17/Gesture_12/U17_G12_V05.mp4,allo,right,B03,155,58.29
U17_G12_V06,U17,G12,videos/User_17/Gesture_12/U17_G12_V06.mp4,allo,right,B03,168,58.98
U17_G12_V07,U17,G12,videos/User_17/Gesture_12/U17_G12_V07.mp4,allo,right,B03,168,58.38
U17_G12_V08,U17,G12,videos/User_17/Gesture_12/U17_G12_V08.mp4,allo,right,B16,160,58.69
U17_G12_V09,U17,G12,videos/User_17/Gesture_12/U17_G12_V09.mp4,allo,right,B16,150,57.92
U17_G12_V10,U17,G12,videos/User_17/Gesture_12/U17_G12_V10.mp4,allo,right,B16,164,58.88
U17_G12_V11,U17,G12,videos/User_17/Gesture_12/U17_G12_V11.mp4,allo,right,B16,172,58.44
U17_G12_V12,U17,G12,videos/User_17/Gesture_12/U17_G12_V12.mp4,allo,right,B16,171,59.06
U17_G12_V13,U17,G12,videos/User_17/Gesture_12/U17_G12_V13.mp4,allo,right,B16,164,58.09
U17_G12_V14,U17,G12,videos/User_17/Gesture_12/U17_G12_V14.mp4,allo,right,B16,154,58
U17_G13_V01,U17,G13,videos/User_17/Gesture_13/U17_G13_V01.mp4,allo,right,B03,143,58.49
U17_G13_V02,U17,G13,videos/User_17/Gesture_13/U17_G13_V02.mp4,allo,right,B03,154,58.16
U17_G13_V03,U17,G13,videos/User_17/Gesture_13/U17_G13_V03.mp4,allo,right,B03,159,58.02
U17_G13_V04,U17,G13,videos/User_17/Gesture_13/U17_G13_V04.mp4,allo,right,B03,139,58.06
U17_G13_V05,U17,G13,videos/User_17/Gesture_13/U17_G13_V05.mp4,allo,right,B03,158,59.06
U17_G13_V06,U17,G13,videos/User_17/Gesture_13/U17_G13_V06.mp4,allo,right,B03,149,58.78
U17_G13_V07,U17,G13,videos/User_17/Gesture_13/U17_G13_V07.mp4,allo,right,B16,204,58.72
U17_G13_V08,U17,G13,videos/User_17/Gesture_13/U17_G13_V08.mp4,allo,right,B16,167,58.05
U17_G13_V09,U17,G13,videos/User_17/Gesture_13/U17_G13_V09.mp4,allo,right,B16,152,58.55
U17_G13_V10,U17,G13,videos/User_17/Gesture_13/U17_G13_V10.mp4,allo,right,B16,167,58.81
U17_G13_V11,U17,G13,videos/User_17/Gesture_13/U17_G13_V11.mp4,allo,right,B16,161,58.75
U17_G13_V12,U17,G13,videos/User_17/Gesture_13/U17_G13_V12.mp4,allo,right,B16,154,58.85
U17_G13_V13,U17,G13,videos/User_17/Gesture_13/U17_G13_V13.mp4,allo,right,B16,152,58.43
U17_G13_V14,U17,G13,videos/User_17/Gesture_13/U17_G13_V14.mp4,allo,right,B16,147,58.67
U17_G14_V01,U17,G14,videos/User_17/Gesture_14/U17_G14_V01.mp4,allo,right,B03,101,57.4
U17_G14_V02,U17,G14,videos/User_17/Gesture_14/U17_G14_V02.mp4,allo,right,B03,124,57.64
U17_G14_V03,U17,G14,videos/User_17/Gesture_14/U17_G14_V03.mp4,allo,right,B03,141,58.37
U17_G14_V04,U17,G14,videos/User_17/Gesture_14/U17_G14_V04.mp4,allo,right,B03,132,58.38
U17_G14_V05,U17,G14,videos/User_17/Gesture_14/U17_G14_V05.mp4,allo,right,B03,197,58.54
U17_G14_V06,U17,G14,videos/User_17/Gesture_14/U17_G14_V06.mp4,allo,right,B03,154,58.74
U17_G14_V07,U17,G14,videos/User_17/Gesture_14/U17_G14_V07.mp4,allo,right,B03,153,57.72
U17_G14_V08,U17,G14,videos/User_17/Gesture_14/U17_G14_V08.mp4,allo,right,B16,127,57.76
U17_G14_V09,U17,G14,videos/User_17/Gesture_14/U17_G14_V09.mp4,allo,right,B16,136,58.37
U17_G14_V10,U17,G14,videos/User_17/Gesture_14/U17_G14_V10.mp4,allo,right,B16,141,57.05
U17_G14_V11,U17,G14,videos/User_17/Gesture_14/U17_G14_V11.mp4,allo,right,B16,150,58.64
U17_G14_V12,U17,G14,videos/User_17/Gesture_14/U17_G14_V12.mp4,allo,right,B16,157,58.47
U17_G14_V13,U17,G14,videos/User_17/Gesture_14/U17_G14_V13.mp4,allo,right,B16,155,58.39
U17_G14_V14,U17,G14,videos/User_17/Gesture_14/U17_G14_V14.mp4,allo,right,B16,166,58.62
U17_G15_V01,U17,G15,videos/User_17/Gesture_15/U17_G15_V01.mp4,allo,right,B03,161,58.72
U17_G15_V02,U17,G15,videos/User_17/Gesture_15/U17_G15_V02.mp4,allo,right,B03,159,58.75
U17_G15_V03,U17,G15,videos/User_17/Gesture_15/U17_G15_V03.mp4,allo,right,B03,180,58.74
U17_G15_V04,U17,G15,videos/User_17/Gesture_15/U17_G15_V04.mp4,allo,right,B03,146,58.61
U17_G15_V05,U17,G15,videos/User_17/Gesture_15/U17_G15_V05.mp4,allo,right,B03,165,58.43
U17_G15_V06,U17,G15,videos/User_17/Gesture_15/U17_G15_V06.mp4,allo,right,B03,157,58.41
U17_G15_V07,U17,G15,videos/User_17/Gesture_15/U17_G15_V07.mp4,allo,right,B03,154,58.72
U17_G15_V08,U17,G15,videos/User_17/Gesture_15/U17_G15_V08.mp4,allo,right,B16,147,58.55
U17_G15_V09,U17,G15,videos/User_17/Gesture_15/U17_G15_V09.mp4,allo,right,B16,157,58.74
U17_G15_V10,U17,G15,videos/User_17/Gesture_15/U17_G15_V10.mp4,allo,right,B16,158,58.52
U17_G15_V11,U17,G15,videos/User_17/Gesture_15/U17_G15_V11.mp4,allo,right,B16,164,58.97
U17_G15_V12,U17,G15,videos/User_17/Gesture_15/U17_G15_V12.mp4,allo,right,B16,160,58.82
U17_G15_V13,U17,G15,videos/User_17/Gesture_15/U17_G15_V13.mp4,allo,right,B16,195,58.58
U17_G15_V14,U17,G15,videos/User_17/Gesture_15/U17_G15_V14.mp4,allo,right,B16,153,58.75
U17_G16_V01,U17,G16,videos/User_17/Gesture_16/U17_G16_V01.mp4,allo,right,B03,149,58.06
U17_G16_V02,U17,G16,videos/User_17/Gesture_16/U17_G16_V02.mp4,allo,right,B03,150,58.65
U17_G16_V03,U17,G16,videos/User_17/Gesture_16/U17_G16_V03.mp4,allo,right,B03,159,58.77
U17_G16_V04,U17,G16,videos/User_17/Gesture_16/U17_G16_V04.mp4,allo,right,B03,152,58.62
U17_G16_V05,U17,G16,videos/User_17/Gesture_16/U17_G16_V05.mp4,allo,right,B03,129,58.13
U17_G16_V06,U17,G16,videos/User_17/Gesture_16/U17_G16_V06.mp4,allo,right,B03,163,58.8
U17_G16_V07,U17,G16,videos/User_17/Gesture_16/U17_G16_V07.mp4,allo,right,B03,155,58.75
U17_G16_V08,U17,G16,videos/User_17/Gesture_16/U17_G16_V08.mp4,allo,right,B16,122,57.97
U17_G16_V09,U17,G16,videos/User_17/Gesture_16/U17_G16_V09.mp4,allo,right,B16,155,58.38
U17_G16_V10,U17,G16,videos/User_17/Gesture_16/U17_G16_V10.mp4,allo,right,B16,149,58.67
U17_G16_V11,U17,G16,videos/User_17/Gesture_16/U17_G16_V11.mp4,allo,right,B16,148,58.68
U17_G16_V12,U17,G16,videos/User_17/Gesture_16/U17_G16_V12.mp4,allo,right,B16,154,58.63
U17_G16_V13,U17,G16,videos/User_17/Gesture_16/U17_G16_V13.mp4,allo,right,B16,160,58.73
U17_G17_V01,U17,G17,videos/User_17/Gesture_17/U17_G17_V01.mp4,allo,right,B03,163,58.52
U17_G17_V02,U17,G17,videos/User_17/Gesture_17/U17_G17_V02.mp4,allo,right,B03,151,58.34
U17_G17_V03,U17,G17,videos/User_17/Gesture_17/U17_G17_V03.mp4,allo,right,B03,154,58.6
U17_G17_V04,U17,G17,videos/User_17/Gesture_17/U17_G17_V04.mp4,allo,right,B03,168,58.6
U17_G17_V05,U17,G17,videos/User_17/Gesture_17/U17_G17_V05.mp4,allo,right,B03,151,58.41
U17_G17_V06,U17,G17,videos/User_17/Gesture_17/U17_G17_V06.mp4,allo,right,B03,150,58.53
U17_G17_V07,U17,G17,videos/User_17/Gesture_17/U17_G17_V07.mp4,allo,right,B03,150,58.71
U17_G17_V08,U17,G17,videos/User_17/Gesture_17/U17_G17_V08.mp4,allo,right,B16,169,58.75
U17_G17_V09,U17,G17,videos/User_17/Gesture_17/U17_G17_V09.mp4,allo,right,B16,152,58.02
U17_G17_V10,U17,G17,videos/User_17/Gesture_17/U17_G17_V10.mp4,allo,right,B16,152,58.12
U17_G17_V11,U17,G17,videos/User_17/Gesture_17/U17_G17_V11.mp4,allo,right,B16,150,58.09
U17_G17_V12,U17,G17,videos/User_17/Gesture_17/U17_G17_V12.mp4,allo,right,B16,151,57.32
U17_G17_V13,U17,G17,videos/User_17/Gesture_17/U17_G17_V13.mp4,allo,right,B16,151,58.23
U17_G17_V14,U17,G17,videos/User_17/Gesture_17/U17_G17_V14.mp4,allo,right,B16,163,58.58
U17_G18_V01,U17,G18,videos/User_17/Gesture_18/U17_G18_V01.mp4,allo,dual,B03,146,58.35
U17_G18_V02,U17,G18,videos/User_17/Gesture_18/U17_G18_V02.mp4,allo,dual,B03,157,58.3
U17_G18_V03,U17,G18,videos/User_17/Gesture_18/U17_G18_V03.mp4,allo,dual,B03,140,58.5
U17_G18_V04,U17,G18,videos/User_17/Gesture_18/U17_G18_V04.mp4,allo,dual,B03,179,58.67
U17_G18_V05,U17,G18,videos/User_17/Gesture_18/U17_G18_V05.mp4,allo,dual,B03,138,58.06
U17_G18_V06,U17,G18,videos/User_17/Gesture_18/U17_G18_V06.mp4,allo,dual,B03,150,59.03
U17_G18_V07,U17,G18,videos/User_17/Gesture_18/U17_G18_V07.mp4,allo,dual,B03,150,58.08
U17_G18_V08,U17,G18,videos/User_17/Gesture_18/U17_G18_V08.mp4,allo,dual,B16,140,58.46
U17_G18_V09,U17,G18,videos/User_17/Gesture_18/U17_G18_V09.mp4,allo,dual,B16,151,58.44
U17_G18_V10,U17,G18,videos/User_17/Gesture_18/U17_G18_V10.mp4,allo,dual,B16,155,58.39
U17_G18_V11,U17,G18,videos/User_17/Gesture_18/U17_G18_V11.mp4,allo,dual,B16,149,58.21
U17_G18_V12,U17,G18,videos/User_17/Gesture_18/U17_G18_V12.mp4,allo,dual,B16,155,58.15
U17_G18_V13,U17,G18,videos/User_17/Gesture_18/U17_G18_V13.mp4,allo,dual,B16,153,58.44
U17_G19_V01,U17,G19,videos/User_17/Gesture_19/U17_G19_V01.mp4,allo,dual,B03,131,58.48
U17_G19_V02,U17,G19,videos/User_17/Gesture_19/U17_G19_V02.mp4,allo,dual,B03,153,58.53
U17_G19_V03,U17,G19,videos/User_17/Gesture_19/U17_G19_V03.mp4,allo,dual,B03,171,58.47
U17_G19_V04,U17,G19,videos/User_17/Gesture_19/U17_G19_V04.mp4,allo,dual,B03,165,58.51
U17_G19_V05,U17,G19,videos/User_17/Gesture_19/U17_G19_V05.mp4,allo,dual,B03,152,58.44
U17_G19_V06,U17,G19,videos/User_17/Gesture_19/U17_G19_V06.mp4,allo,dual,B03,152,58.62
U17_G19_V07,U17,G19,videos/User_17/Gesture_19/U17_G19_V07.mp4,allo,dual,B16,150,58.52
U17_G19_V08,U17,G19,videos/User_17/Gesture_19/U17_G19_V08.mp4,allo,dual,B16,153,57.91
U17_G19_V09,U17,G19,videos/User_17/Gesture_19/U17_G19_V09.mp4,allo,dual,B16,146,58.07
U17_G19_V10,U17,G19,videos/User_17/Gesture_19/U17_G19_V10.mp4,allo,dual,B16,155,58.12
U17_G19_V11,U17,G19,videos/User_17/Gesture_19/U17_G19_V11.mp4,allo,dual,B16,174,59.15
U17_G19_V12,U17,G19,videos/User_17/Gesture_19/U17_G19_V12.mp4,allo,dual,B16,162,58.21
U17_G19_V13,U17,G19,videos/User_17/Gesture_19/U17_G19_V13.mp4,allo,dual,B16,161,58.29
U17_G20_V01,U17,G20,videos/User_17/Gesture_20/U17_G20_V01.mp4,allo,dual,B03,169,58.54
U17_G20_V02,U17,G20,videos/User_17/Gesture_20/U17_G20_V02.mp4,allo,dual,B03,112,57.83
U17_G20_V03,U17,G20,videos/User_17/Gesture_20/U17_G20_V03.mp4,allo,dual,B03,159,58.99
U17_G20_V04,U17,G20,videos/User_17/Gesture_20/U17_G20_V04.mp4,allo,dual,B03,190,58.64
U17_G20_V05,U17,G20,videos/User_17/Gesture_20/U17_G20_V05.mp4,allo,dual,B03,229,58.69
U17_G20_V06,U17,G20,videos/User_17/Gesture_20/U17_G20_V06.mp4,allo,dual,B03,159,58.04
U17_G20_V07,U17,G20,videos/User_17/Gesture_20/U17_G20_V07.mp4,allo,dual,B03,226,59.06
U17_G20_V08,U17,G20,videos/User_17/Gesture_20/U17_G20_V08.mp4,allo,dual,B16,131,58.36
U17_G20_V09,U17,G20,videos/User_17/Gesture_20/U17_G20_V09.mp4,allo,dual,B16,155,58.7
U17_G20_V10,U17,G20,videos/User_17/Gesture_20/U17_G20_V10.mp4,allo,dual,B16,159,58.62
U17_G20_V11,U17,G20,videos/User_17/Gesture_20/U17_G20_V11.mp4,allo,dual,B16,165,58.61
U17_G20_V12,U17,G20,videos/User_17/Gesture_20/U17_G20_V12.mp4,allo,dual,B16,183,58.42
U17_G20_V13,U17,G20,videos/User_17/Gesture_20/U17_G20_V13.mp4,allo,dual,B16,181,58.44
U17_G20_V14,U17,G20,videos/User_17/Gesture_20/U17_G20_V14.mp4,allo,dual,B16,197,58.66
U18_G01_V01,U18,G01,videos/User_18/Gesture_01/U18_G01_V01.mp4,allo,right,B15,149,59.03
U18_G01_V02,U18,G01,videos/User_18/Gesture_01/U18_G01_V02.mp4,allo,right,B15,149,59.87
U18_G01_V03,U18,G01,videos/User_18/Gesture_01/U18_G01_V03.mp4,allo,right,B15,154,59.64
U18_G01_V04,U18,G01,videos/User_18/Gesture_01/U18_G01_V04.mp4,allo,right,B15,153,59.85
U18_G01_V05,U18,G01,videos/User_18/Gesture_01/U18_G01_V05.mp4,allo,right,B15,148,58.45
U18_G01_V06,U18,G01,videos/User_18/Gesture_01/U18_G01_V06.mp4,allo,right,B15,147,58
U18_G01_V07,U18,G01,videos/User_18/Gesture_01/U18_G01_V07.mp4,allo,right,B05,137,57.91
U18_G01_V08,U18,G01,videos/User_18/Gesture_01/U18_G01_V08.mp4,allo,right,B05,137,56.71
U18_G01_V09,U18,G01,videos/User_18/Gesture_01/U18_G01_V09.mp4,allo,right,B05,147,59.62
U18_G01_V10,U18,G01,videos/User_18/Gesture_01/U18_G01_V10.mp4,allo,right,B05,146,58.42
U18_G01_V11,U18,G01,videos/User_18/Gesture_01/U18_G01_V11.mp4,allo,right,B05,153,59.25
U18_G02_V01,U18,G02,videos/User_18/Gesture_02/U18_G02_V01.mp4,allo,right,B15,143,59.91
U18_G02_V02,U18,G02,videos/User_18/Gesture_02/U18_G02_V02.mp4,allo,right,B15,138,57.52
U18_G02_V03,U18,G02,videos/User_18/Gesture_02/U18_G02_V03.mp4,allo,right,B15,137,59.16
U18_G02_V04,U18,G02,videos/User_18/Gesture_02/U18_G02_V04.mp4,allo,right,B15,146,57.66
U18_G02_V05,U18,G02,videos/User_18/Gesture_02/U18_G02_V05.mp4,allo,right,B15,148,56.95
U18_G02_V06,U18,G02,videos/User_18/Gesture_02/U18_G02_V06.mp4,allo,right,B15,152,59.25
U18_G02_V07,U18,G02,videos/User_18/Gesture_02/U18_G02_V07.mp4,allo,right,B05,144,56.54
U18_G02_V08,U18,G02,videos/User_18/Gesture_02/U18_G02_V08.mp4,allo,right,B05,148,56.95
U18_G02_V09,U18,G02,videos/User_18/Gesture_02/U18_G02_V09.mp4,allo,right,B05,137,56.8
U18_G02_V10,U18,G02,videos/User_18/Gesture_02/U18_G02_V10.mp4,allo,right,B05,133,56.22
U18_G02_V11,U18,G02,videos/User_18/Gesture_02/U18_G02_V11.mp4,allo,right,B05,140,59.79
U18_G02_V12,U18,G02,videos/User_18/Gesture_02/U18_G02_V12.mp4,allo,right,B05,143,56.04
U18_G03_V01,U18,G03,videos/User_18/Gesture_03/U18_G03_V01.mp4,allo,right,B15,154,59
U18_G03_V02,U18,G03,videos/User_18/Gesture_03/U18_G03_V02.mp4,allo,right,B15,154,59.54
U18_G03_V03,U18,G03,videos/User_18/Gesture_03/U18_G03_V03.mp4,allo,right,B15,149,59.62
U18_G03_V04,U18,G03,videos/User_18/Gesture_03/U18_G03_V04.mp4,allo,right,B15,152,59.63
U18_G03_V05,U18,G03,videos/User_18/Gesture_03/U18_G03_V05.mp4,allo,right,B15,147,57.19
U18_G03_V06,U18,G03,videos/User_18/Gesture_03/U18_G03_V06.mp4,allo,right,B15,150,58.28
U18_G03_V07,U18,G03,videos/User_18/Gesture_03/U18_G03_V07.mp4,allo,right,B05,139,55.97
U18_G03_V08,U18,G03,videos/User_18/Gesture_03/U18_G03_V08.mp4,allo,right,B05,138,55.47
U18_G03_V09,U18,G03,videos/User_18/Gesture_03/U18_G03_V09.mp4,allo,right,B05,143,57.22
U18_G03_V10,U18,G03,videos/User_18/Gesture_03/U18_G03_V10.mp4,allo,right,B05,136,56.69
U18_G03_V11,U18,G03,videos/User_18/Gesture_03/U18_G03_V11.mp4,allo,right,B05,136,55.97
U18_G03_V12,U18,G03,videos/User_18/Gesture_03/U18_G03_V12.mp4,allo,right,B05,149,57.33
U18_G04_V01,U18,G04,videos/User_18/Gesture_04/U18_G04_V01.mp4,allo,right,B15,145,58.8
U18_G04_V02,U18,G04,videos/User_18/Gesture_04/U18_G04_V02.mp4,allo,right,B15,148,58.06
U18_G04_V03,U18,G04,videos/User_18/Gesture_04/U18_G04_V03.mp4,allo,right,B15,141,56.04
U18_G04_V04,U18,G04,videos/User_18/Gesture_04/U18_G04_V04.mp4,allo,right,B15,145,60.03
U18_G04_V05,U18,G04,videos/User_18/Gesture_04/U18_G04_V05.mp4,allo,right,B15,147,57.28
U18_G04_V06,U18,G04,videos/User_18/Gesture_04/U18_G04_V06.mp4,allo,right,B15,153,60.03
U18_G04_V07,U18,G04,videos/User_18/Gesture_04/U18_G04_V07.mp4,allo,right,B05,132,53.9
U18_G04_V08,U18,G04,videos/User_18/Gesture_04/U18_G04_V08.mp4,allo,right,B05,128,52.81
U18_G04_V09,U18,G04,videos/User_18/Gesture_04/U18_G04_V09.mp4,allo,right,B05,130,56.55
U18_G04_V10,U18,G04,videos/User_18/Gesture_04/U18_G04_V10.mp4,allo,right,B05,144,58.01
U18_G04_V11,U18,G04,videos/User_18/Gesture_04/U18_G04_V11.mp4,allo,right,B05,139,58.76
U18_G05_V01,U18,G05,videos/User_18/Gesture_05/U18_G05_V01.mp4,allo,right,B15,155,59.6
U18_G05_V02,U18,G05,videos/User_18/Gesture_05/U18_G05_V02.mp4,allo,right,B15,155,58.15
U18_G05_V03,U18,G05,videos/User_18/Gesture_05/U18_G05_V03.mp4,allo,right,B15,145,56.89
U18_G05_V04,U18,G05,videos/User_18/Gesture_05/U18_G05_V04.mp4,allo,right,B15,140,58.76
U18_G05_V05,U18,G05,videos/User_18/Gesture_05/U18_G05_V05.mp4,allo,right,B15,160,60.03
U18_G05_V06,U18,G05,videos/User_18/Gesture_05/U18_G05_V06.mp4,allo,right,B15,149,58.46
U18_G05_V07,U18,G05,videos/User_18/Gesture_05/U18_G05_V07.mp4,allo,right,B05,145,58.58
U18_G05_V08,U18,G05,videos/User_18/Gesture_05/U18_G05_V08.mp4,allo,right,B05,149,58.84
U18_G05_V09,U18,G05,videos/User_18/Gesture_05/U18_G05_V09.mp4,allo,right,B05,144,58.18
U18_G05_V10,U18,G05,videos/User_18/Gesture_05/U18_G05_V10.mp4,allo,right,B05,151,59.63
U18_G05_V11,U18,G05,videos/User_18/Gesture_05/U18_G05_V11.mp4,allo,right,B05,148,57.88
U18_G06_V01,U18,G06,videos/User_18/Gesture_06/U18_G06_V01.mp4,allo,dual,B15,143,57.15
U18_G06_V02,U18,G06,videos/User_18/Gesture_06/U18_G06_V02.mp4,allo,dual,B15,146,57.27
U18_G06_V03,U18,G06,videos/User_18/Gesture_06/U18_G06_V03.mp4,allo,dual,B15,147,59.62
U18_G06_V04,U18,G06,videos/User_18/Gesture_06/U18_G06_V04.mp4,allo,dual,B15,137,59.09
U18_G06_V05,U18,G06,videos/User_18/Gesture_06/U18_G06_V05.mp4,allo,dual,B15,140,59.66
U18_G06_V06,U18,G06,videos/User_18/Gesture_06/U18_G06_V06.mp4,allo,dual,B15,151,59.07
U18_G06_V07,U18,G06,videos/User_18/Gesture_06/U18_G06_V07.mp4,allo,dual,B05,142,59.61
U18_G06_V08,U18,G06,videos/User_18/Gesture_06/U18_G06_V08.mp4,allo,dual,B05,145,58.77
U18_G06_V09,U18,G06,videos/User_18/Gesture_06/U18_G06_V09.mp4,allo,dual,B05,141,59.94
U18_G06_V10,U18,G06,videos/User_18/Gesture_06/U18_G06_V10.mp4,allo,dual,B05,142,58.77
U18_G06_V11,U18,G06,videos/User_18/Gesture_06/U18_G06_V11.mp4,allo,dual,B05,140,58.68
U18_G06_V12,U18,G06,videos/User_18/Gesture_06/U18_G06_V12.mp4,allo,dual,B05,150,58.85
U18_G07_V01,U18,G07,videos/User_18/Gesture_07/U18_G07_V01.mp4,allo,dual,B15,148,60.02
U18_G07_V02,U18,G07,videos/User_18/Gesture_07/U18_G07_V02.mp4,allo,dual,B15,142,55.69
U18_G07_V03,U18,G07,videos/User_18/Gesture_07/U18_G07_V03.mp4,allo,dual,B15,136,58.31
U18_G07_V04,U18,G07,videos/User_18/Gesture_07/U18_G07_V04.mp4,allo,dual,B15,145,58.21
U18_G07_V05,U18,G07,videos/User_18/Gesture_07/U18_G07_V05.mp4,allo,dual,B15,148,58.45
U18_G07_V06,U18,G07,videos/User_18/Gesture_07/U18_G07_V06.mp4,allo,dual,B15,150,59.62
U18_G07_V07,U18,G07,videos/User_18/Gesture_07/U18_G07_V07.mp4,allo,dual,B15,149,57.71
U18_G07_V08,U18,G07,videos/User_18/Gesture_07/U18_G07_V08.mp4,allo,dual,B05,148,59.45
U18_G07_V09,U18,G07,videos/User_18/Gesture_07/U18_G07_V09.mp4,allo,dual,B05,145,59.61
U18_G07_V10,U18,G07,videos/User_18/Gesture_07/U18_G07_V10.mp4,allo,dual,B05,146,59.21
U18_G07_V11,U18,G07,videos/User_18/Gesture_07/U18_G07_V11.mp4,allo,dual,B05,141,58.37
U18_G07_V12,U18,G07,videos/User_18/Gesture_07/U18_G07_V12.mp4,allo,dual,B05,139,58.35
U18_G07_V13,U18,G07,videos/User_18/Gesture_07/U18_G07_V13.mp4,allo,dual,B05,155,59.26
U18_G08_V01,U18,G08,videos/User_18/Gesture_08/U18_G08_V01.mp4,allo,right,B15,170,59.56
U18_G08_V02,U18,G08,videos/User_18/Gesture_08/U18_G08_V02.mp4,allo,right,B15,183,60.03
U18_G08_V03,U18,G08,videos/User_18/Gesture_08/U18_G08_V03.mp4,allo,right,B15,153,59.25
U18_G08_V04,U18,G08,videos/User_18/Gesture_08/U18_G08_V04.mp4,allo,right,B15,180,60.03
